File,Pattern,Severity,Description,Fix,Match,Line
"src/components/layout/GlassContainer.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn('glass-foundation-complete', ",140
"src/components/layout/GlassContainer.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className",63
"src/components/layout/GlassContainer.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn(",140
"src/components/layout/GlassContainer.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className",63
"src/components/layout/GlassFlex.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: {",16
"src/components/layout/GlassFlex.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className prop',",18
"src/components/layout/GlassFlex.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: ''",22
"src/components/layout/GlassFlex.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",37
"src/components/layout/GlassFlex.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: {",16
"src/components/layout/GlassFlex.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className prop',",18
"src/components/layout/GlassFlex.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: ''",22
"src/components/layout/GlassFlex.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",37
"src/components/layout/GlassFlex.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className,",104
"src/components/layout/GlassFlex.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn(",190
"src/components/layout/GlassFlex.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className",104
"src/components/layout/GlassFlex.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className,",104
"src/components/layout/GlassFlex.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn(",190
"src/components/layout/GlassFlex.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className",104
"src/components/layout/GlassFlex.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className,",104
"src/components/layout/GlassFlex.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn(",190
"src/components/layout/GlassFlex.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className",104
"src/components/layout/GlassFlex.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className,",104
"src/components/layout/GlassFlex.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn(",190
"src/components/layout/GlassFlex.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className",104
"src/components/layout/GlassGrid.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: {",16
"src/components/layout/GlassGrid.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className prop',",18
"src/components/layout/GlassGrid.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: ''",22
"src/components/layout/GlassGrid.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",37
"src/components/layout/GlassGrid.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: {",16
"src/components/layout/GlassGrid.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className prop',",18
"src/components/layout/GlassGrid.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: ''",22
"src/components/layout/GlassGrid.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",37
"src/components/layout/GlassGrid.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className,",117
"src/components/layout/GlassGrid.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn(",205
"src/components/layout/GlassGrid.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className",117
"src/components/layout/GlassGrid.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className,",117
"src/components/layout/GlassGrid.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn(",205
"src/components/layout/GlassGrid.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className",117
"src/components/layout/GlassGrid.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className,",117
"src/components/layout/GlassGrid.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn(",205
"src/components/layout/GlassGrid.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className",117
"src/components/layout/GlassGrid.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className,",117
"src/components/layout/GlassGrid.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn(",205
"src/components/layout/GlassGrid.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className",117
"src/components/layout/GlassMasonry.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: {",16
"src/components/layout/GlassMasonry.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className prop',",18
"src/components/layout/GlassMasonry.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: ''",22
"src/components/layout/GlassMasonry.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",37
"src/components/layout/GlassMasonry.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: {",16
"src/components/layout/GlassMasonry.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className prop',",18
"src/components/layout/GlassMasonry.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: ''",22
"src/components/layout/GlassMasonry.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",37
"src/components/layout/GlassMasonry.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className?: string;",10
"src/components/layout/GlassMasonry.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className }: GlassMasonryProps) {",13
"src/components/layout/GlassMasonry.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn('w-full', className)} style={{ columnCount: columns as any, columnGap: gap }}>",15
"src/components/layout/GlassMasonry.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className?: string;",10
"src/components/layout/GlassMasonry.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className }: GlassMasonryProps) {",13
"src/components/layout/GlassMasonry.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn('w-full', className)} style={{ columnCount: columns as any, columnGap: gap }}>",15
"src/components/layout/GlassScrollArea.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: {",16
"src/components/layout/GlassScrollArea.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className prop',",18
